# WMAP-5 transfer function from CAMB
  0.114791E-03  0.201703E+08  0.201703E+08  0.250135E+08  0.250108E+08  0.000000E+00  0.201703E+08
  0.120676E-03  0.201699E+08  0.201699E+08  0.248224E+08  0.248194E+08  0.000000E+00  0.201699E+08
  0.126863E-03  0.201695E+08  0.201695E+08  0.246127E+08  0.246095E+08  0.000000E+00  0.201695E+08
  0.133368E-03  0.201690E+08  0.201690E+08  0.243828E+08  0.243793E+08  0.000000E+00  0.201690E+08
  0.140206E-03  0.201684E+08  0.201684E+08  0.241310E+08  0.241272E+08  0.000000E+00  0.201684E+08
  0.147394E-03  0.201678E+08  0.201678E+08  0.238555E+08  0.238514E+08  0.000000E+00  0.201678E+08
  0.154951E-03  0.201672E+08  0.201672E+08  0.235544E+08  0.235499E+08  0.000000E+00  0.201672E+08
  0.162896E-03  0.201664E+08  0.201664E+08  0.232256E+08  0.232207E+08  0.000000E+00  0.201664E+08
  0.171248E-03  0.201656E+08  0.201656E+08  0.228671E+08  0.228618E+08  0.000000E+00  0.201656E+08
  0.180028E-03  0.201647E+08  0.201647E+08  0.224768E+08  0.224711E+08  0.000000E+00  0.201647E+08
  0.189258E-03  0.201637E+08  0.201637E+08  0.220525E+08  0.220464E+08  0.000000E+00  0.201637E+08
  0.198961E-03  0.201626E+08  0.201626E+08  0.215921E+08  0.215855E+08  0.000000E+00  0.201626E+08
  0.209162E-03  0.201614E+08  0.201614E+08  0.210936E+08  0.210865E+08  0.000000E+00  0.201614E+08
  0.219886E-03  0.201601E+08  0.201601E+08  0.205549E+08  0.205473E+08  0.000000E+00  0.201601E+08
  0.231160E-03  0.201586E+08  0.201586E+08  0.199742E+08  0.199661E+08  0.000000E+00  0.201586E+08
  0.243012E-03  0.201570E+08  0.201570E+08  0.193499E+08  0.193414E+08  0.000000E+00  0.201570E+08
  0.255471E-03  0.201553E+08  0.201552E+08  0.186809E+08  0.186720E+08  0.000000E+00  0.201553E+08
  0.268570E-03  0.201533E+08  0.201533E+08  0.179663E+08  0.179570E+08  0.000000E+00  0.201533E+08
  0.282339E-03  0.201512E+08  0.201512E+08  0.172060E+08  0.171963E+08  0.000000E+00  0.201512E+08
  0.296815E-03  0.201488E+08  0.201488E+08  0.164003E+08  0.163903E+08  0.000000E+00  0.201488E+08
  0.312033E-03  0.201462E+08  0.201462E+08  0.155506E+08  0.155404E+08  0.000000E+00  0.201462E+08
  0.328032E-03  0.201434E+08  0.201433E+08  0.146593E+08  0.146489E+08  0.000000E+00  0.201434E+08
  0.344850E-03  0.201402E+08  0.201402E+08  0.137297E+08  0.137194E+08  0.000000E+00  0.201402E+08
  0.362531E-03  0.201368E+08  0.201368E+08  0.127668E+08  0.127566E+08  0.000000E+00  0.201368E+08
  0.381118E-03  0.201330E+08  0.201330E+08  0.117767E+08  0.117668E+08  0.000000E+00  0.201330E+08
  0.400659E-03  0.201289E+08  0.201289E+08  0.107672E+08  0.107579E+08  0.000000E+00  0.201289E+08
  0.421201E-03  0.201244E+08  0.201244E+08  0.974798E+07  0.973933E+07  0.000000E+00  0.201244E+08
  0.442796E-03  0.201195E+08  0.201194E+08  0.872993E+07  0.872219E+07  0.000000E+00  0.201195E+08
  0.465499E-03  0.201141E+08  0.201140E+08  0.772566E+07  0.771904E+07  0.000000E+00  0.201140E+08
  0.489366E-03  0.201082E+08  0.201081E+08  0.674898E+07  0.674367E+07  0.000000E+00  0.201081E+08
  0.514456E-03  0.201017E+08  0.201017E+08  0.581460E+07  0.581077E+07  0.000000E+00  0.201017E+08
  0.540833E-03  0.200947E+08  0.200947E+08  0.493751E+07  0.493527E+07  0.000000E+00  0.200947E+08
  0.568562E-03  0.200871E+08  0.200870E+08  0.413223E+07  0.413162E+07  0.000000E+00  0.200870E+08
  0.597713E-03  0.200787E+08  0.200787E+08  0.341190E+07  0.341288E+07  0.000000E+00  0.200787E+08
  0.628358E-03  0.200697E+08  0.200697E+08  0.278715E+07  0.278957E+07  0.000000E+00  0.200697E+08
  0.660575E-03  0.200599E+08  0.200598E+08  0.226503E+07  0.226861E+07  0.000000E+00  0.200599E+08
  0.694443E-03  0.200493E+08  0.200492E+08  0.184779E+07  0.185215E+07  0.000000E+00  0.200493E+08
  0.730048E-03  0.200378E+08  0.200377E+08  0.153206E+07  0.153672E+07  0.000000E+00  0.200377E+08
  0.767478E-03  0.200253E+08  0.200252E+08  0.130834E+07  0.131274E+07  0.000000E+00  0.200253E+08
  0.806828E-03  0.200118E+08  0.200118E+08  0.116112E+07  0.116473E+07  0.000000E+00  0.200118E+08
  0.848195E-03  0.199973E+08  0.199972E+08  0.106992E+07  0.107227E+07  0.000000E+00  0.199973E+08
  0.891683E-03  0.199817E+08  0.199815E+08  0.101125E+07  0.101203E+07  0.000000E+00  0.199816E+08
  0.937400E-03  0.199648E+08  0.199647E+08  0.961476E+06  0.960631E+06  0.000000E+00  0.199648E+08
  0.985462E-03  0.199466E+08  0.199465E+08  0.900352E+06  0.898135E+06  0.000000E+00  0.199466E+08
  0.103599E-02  0.199271E+08  0.199269E+08  0.814628E+06  0.811592E+06  0.000000E+00  0.199270E+08
  0.108910E-02  0.199061E+08  0.199059E+08  0.700802E+06  0.697721E+06  0.000000E+00  0.199061E+08
  0.114494E-02  0.198835E+08  0.198834E+08  0.566071E+06  0.563768E+06  0.000000E+00  0.198835E+08
  0.120365E-02  0.198593E+08  0.198592E+08  0.426593E+06  0.425702E+06  0.000000E+00  0.198593E+08
  0.126536E-02  0.198334E+08  0.198332E+08  0.302791E+06  0.303524E+06  0.000000E+00  0.198334E+08
  0.133023E-02  0.198056E+08  0.198054E+08  0.212470E+06  0.214469E+06  0.000000E+00  0.198056E+08
  0.139844E-02  0.197759E+08  0.197756E+08  0.163780E+06  0.166174E+06  0.000000E+00  0.197758E+08
  0.147014E-02  0.197440E+08  0.197437E+08  0.150978E+06  0.152688E+06  0.000000E+00  0.197440E+08
  0.154551E-02  0.197100E+08  0.197097E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.197099E+08
  0.162475E-02  0.196736E+08  0.196733E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.196736E+08
  0.170805E-02  0.196348E+08  0.196344E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.196347E+08
  0.179563E-02  0.195934E+08  0.195930E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.195933E+08
  0.188769E-02  0.195493E+08  0.195488E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.195492E+08
  0.198448E-02  0.195023E+08  0.195017E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.195022E+08
  0.208622E-02  0.194522E+08  0.194517E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.194521E+08
  0.219319E-02  0.193990E+08  0.193984E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.193989E+08
  0.230563E-02  0.193425E+08  0.193418E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.193424E+08
  0.242384E-02  0.192825E+08  0.192817E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.192824E+08
  0.254812E-02  0.192188E+08  0.192180E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.192187E+08
  0.267876E-02  0.191513E+08  0.191504E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.191512E+08
